+--------------+--------------------------------------------------------+---------------------+------------+------------+------------+
|     Verb     |                        context                         |        synset       | Polarity + | Polarity - | Polarity = |
|    subir     |           ... bajar y subir al balneario ...           |    increase.v.02    |    0.0     |    0.0     |    1.0     |
|    tratar    |                     de mejorar ...                     |      treat.v.03     |    0.0     |   0.125    |   0.875    |
|   mejorar    |                de mejorar el acceso ...                |     better.v.02     |   0.375    |    0.0     |   0.625    |
|   reparar    |        ... lavamanos y reparar linterna del ...        |     repair.v.01     |    0.0     |   0.125    |   0.875    |
|   colocar    |                 música colombiana ...                  |       put.v.01      |    0.0     |    0.0     |    1.0     |
| suministrar  |      música colombiana suministrar el número ...       |     supply.v.01     |    0.0     |    0.0     |    1.0     |
|    poder     |        ... no nos pudimos cuando estábamos ...         |    displace.v.03    |    0.0     |    0.0     |    1.0     |
|    estar     |         ... pudimos cuando estábamos en el ...         |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   requerir   |       ... municipio y requeríamos la información       |   necessitate.v.01  |    0.25    |    0.25    |    0.5     |
|      ir      |                    muy regular ...                     |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    haber     |                 hay agua caliente ...                  |       be.v.03       |    0.0     |    0.0     |    1.0     |
|    correr    |          ... el lavamanos corre agua por ...           |       run.v.06      |    0.0     |    0.0     |    1.0     |
|    llevar    |             ... afuera que lleva a la ...              |    transport.v.02   |    0.0     |    0.0     |    1.0     |
|    deber     |            atención y debería por parte ...            |       owe.v.01      |    0.0     |    0.0     |    1.0     |
|   mejorar    |                    el servicio ...                     |     better.v.02     |   0.375    |    0.0     |   0.625    |
|  solicitar   |        ... restaurante y solicitamos caja y ...        |   necessitate.v.01  |    0.25    |    0.25    |    0.5     |
|    haber     |              ... y se había dañado la ...              |       be.v.03       |    0.0     |    0.0     |    1.0     |
|    dañar     |             ... se había dañado la máquina             |     damage.v.01     |    0.0     |    0.75    |    0.25    |
|    haber     |             ... y no hay donde colgar ...              |       be.v.03       |    0.0     |    0.0     |    1.0     |
|    colgar    |            ... hay donde colgar nada ni ...            |      hang.v.01      |    0.0     |    0.0     |    1.0     |
|      ir      |            habitación fue entregada con ...            |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   entregar   |          habitación fue entregada con un ...           |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|    estar     |            habitaciones están llenas de ...            |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    dormir    |            ... verdad no dormí por esa ...             |      sleep.v.01     |    0.0     |   0.125    |   0.875    |
|     ser      |               ... el olor es muy fuerte                |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     ser      |                  ... del baño es mala                  |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   cambiar    |                    cortinas del ...                    |     change.v.01     |    0.0     |    0.0     |    1.0     |
|   colocar    |            ... inda y colocar repisa en ...            |       put.v.01      |    0.0     |    0.0     |    1.0     |
|   cambiar    |              ... ducha y cambiar el sifón              |     change.v.01     |    0.0     |    0.0     |    1.0     |
|     sea      |                    efectivo el ...                     |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    tener     |        ... la habitación tener servicio de ...         |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|    llamar    |                 llame solicite que ...                 |      raise.v.07     |   0.125    |    0.0     |   0.875    |
|  solicitar   |               llame solicite que no ...                |   necessitate.v.01  |    0.25    |    0.25    |    0.5     |
|     dar      |           ... no me dieran la habitación ...           |      give.v.10      |    0.0     |    0.0     |    1.0     |
|    haber     |              ... 209 ya he estado ahí ...              |       be.v.03       |    0.0     |    0.0     |    1.0     |
|    estado    |               ... ya he estado ahí y ...               |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     ser      |              ... ahí y es muy pequeña ...              |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    vendar    |             vende información certera ...              |      sell.v.01      |    0.0     |    0.0     |    1.0     |
|    vendar    |        ... tanto cuando venden paquetes con ...        |      sell.v.01      |    0.0     |    0.0     |    1.0     |
|     ser      |   ... información errónea es publicidad engañosa ...   |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     ser      |          ... engañosa y es castigada por ...           |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   castigar   |           ... y es castigada por cotelco ...           |     punish.v.01     |    0.0     |    0.0     |    1.0     |
|    haber     |                    varias cosas ...                    |       be.v.03       |    0.0     |    0.0     |    1.0     |
|   mejorar    |        ... cosas por mejorar mobiliario de ...         |     better.v.02     |   0.375    |    0.0     |   0.625    |
|     ser      |               ... 307 ya es hora de ...                |       be.v.01       |    0.25    |   0.125    |   0.625    |
|  remodelar   |      ... de cambiarlo remodelar las habitaciones       |     retool.v.01     |    0.0     |    0.0     |    1.0     |
|   incluir    |                      jugo de ...                       |     include.v.01    |    0.0     |    0.0     |    1.0     |
|     debe     |                      de haber ...                      |       owe.v.01      |    0.0     |    0.0     |    1.0     |
|      ir      |                     fue excelente                      |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   mejorar    |                      la carta ...                      |     better.v.02     |   0.375    |    0.0     |   0.625    |
|   acertar    |        ... los platos acertados no tuvimos ...         |       fit.a.01      |    0.5     |    0.0     |    0.5     |
|    tener     |       ... acertados no tuvimos calentador en ...       |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|    estar     |          ... estadía no estaba visible la ...          |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   esperar    |       ... los huéspedes esperamos 40 minutos ...       |       ask.v.04      |   0.125    |    0.0     |   0.875    |
|   mejorar    |          ... la comida mejorar calidad de ...          |     better.v.02     |   0.375    |    0.0     |   0.625    |
|     ser      |              ... que no es justo que ...               |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    poner     |            ... que lo pongan a esperar ...             |       put.v.01      |    0.0     |    0.0     |    1.0     |
|   esperar    |           ... pongan a esperar dos horas ...           |       ask.v.04      |   0.125    |    0.0     |   0.875    |
|    poder     |        ... larguísimas para poder subir al ...         |    displace.v.03    |    0.0     |    0.0     |    1.0     |
|    subir     |           ... para poder subir al hotel ...            |    increase.v.02    |    0.0     |    0.0     |    1.0     |
|    haber     |           ... por que hay congestión en ...            |       be.v.03       |    0.0     |    0.0     |    1.0     |
|    venir     |        ... y nosotros vinimos desde bogotá ...         |     arrive.v.01     |    0.0     |    0.0     |    1.0     |
|     dar      |              ... y nadie dio la cara ...               |      give.v.10      |    0.0     |    0.0     |    1.0     |
|    pedir     |             ... cara para pedir disculpas              |   necessitate.v.01  |    0.25    |    0.25    |    0.5     |
|     ser      |              ... de internet es muy malo               |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   mejorar    |                   auto servicio ...                    |     better.v.02     |   0.375    |    0.0     |   0.625    |
|   reducir    |                     la presión ...                     |     consume.v.05    |    0.0     |    0.0     |    1.0     |
|    tratar    |         ... habitación y tratar de reducir ...         |      treat.v.03     |    0.0     |   0.125    |   0.875    |
|   reducir    |          ... tratar de reducir la humedad ...          |     consume.v.05    |    0.0     |    0.0     |    1.0     |
|   mejorar    |                   la iluminación ...                   |     better.v.02     |   0.375    |    0.0     |   0.625    |
|     ser      |           ... de comidas es muy demorado ...           |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   demorar    |              ... es muy demorado y no ...              |    postpone.v.01    |    0.0     |    0.0     |    1.0     |
|    haber     |               ... y no hay quien atienda               |       be.v.03       |    0.0     |    0.0     |    1.0     |
|   atender    |                 ... hay quien atienda                  |      serve.v.10     |    0.0     |    0.0     |    1.0     |
|    dormir    |                       en la ...                        |      sleep.v.01     |    0.0     |   0.125    |   0.875    |
|     ser      |           ... 213 y es imposible dormir ...            |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    dormir    |            ... es imposible dormir y al ...            |      sleep.v.01     |    0.0     |   0.125    |   0.875    |
|    haber     |             ... al lado hay un vestier ...             |       be.v.03       |    0.0     |    0.0     |    1.0     |
|     ser      |          ... el ruido es impresionante lo ...          |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    apagar    |        ... impresionante lo apagaron a las ...         |   switch_off.v.01   |    0.0     |    0.0     |    1.0     |
|    poder     |              ... niña no pudo dormir bien              |    displace.v.03    |    0.0     |    0.0     |    1.0     |
|    dormir    |                ... no pudo dormir bien                 |      sleep.v.01     |    0.0     |   0.125    |   0.875    |
|    tener     |               instrucciones escritas ...               |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|   escribir   |           instrucciones escritas en las ...            |     written.a.01    |    0.0     |    0.0     |    1.0     |
|    haber     |                 hay salvavidas en ...                  |       be.v.03       |    0.0     |    0.0     |    1.0     |
|   intentar   |          ... y lo intentaron arreglar dos ...          |       try.v.01      |    0.0     |    0.0     |    1.0     |
|   arreglar   |        ... lo intentaron arreglar dos veces ...        |     better.v.02     |   0.375    |    0.0     |   0.625    |
|  funcionar   |                  ... y nunca funcionó                  |    function.v.01    |    0.0     |    0.0     |    1.0     |
|    deber     |                  preocuparse más ...                   |       owe.v.01      |    0.0     |    0.0     |    1.0     |
|              |                preocuparse más por ...                 |      treat.v.03     |    0.0     |   0.125    |   0.875    |
|    pasar     |                ... los que pasan el día                |     happen.v.01     |    0.0     |    0.0     |    1.0     |
|    tener     |             las habitaciones tengan duchas             |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|   mejorar    |                      el moho ...                       |     better.v.02     |   0.375    |    0.0     |   0.625    |
|     dar      |             ... del baño da mal apariencia             |      give.v.10      |    0.0     |    0.0     |    1.0     |
|    tomar     |                      un plan ...                       |     choose.v.01     |    0.0     |    0.0     |    1.0     |
|      ir      |          ... la habitación fue muy básico ...          |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   incluir    |       ... información que incluía pétalos de ...       |     include.v.01    |    0.0     |    0.0     |    1.0     |
|      ir      |                    ... y no fue así                    |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      ir      |            ... mi estancia fue la misma ...            |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     ser      |        ... misma de son cubano instrumental ...        |       be.v.01       |    0.25    |   0.125    |   0.625    |
|  solicitar   |          ... horas y solicité cambiarla y ...          |   necessitate.v.01  |    0.25    |    0.25    |    0.5     |
|      ir      |              ... la respuesta fue que no               |       be.v.01       |    0.25    |   0.125    |   0.625    |
|  recomendar  |                 recomienda que la ...                  |    recommend.v.01   |    0.0     |   0.125    |   0.875    |
|     ser      |       ... la recepcionista sean más educados ...       |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    educar    |           ... sean más educados son muy ...            |      teach.v.01     |    0.5     |    0.0     |    0.5     |
|     ser      |         ... más educados son muy groseros ...          |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   respetar   |         ... groseros que respeten la gente ...         |     respect.v.01    |    0.5     |    0.0     |    0.5     |
|  intoxicar   |        ... mala me intoxique con empanadas ...         |      elate.v.01     |    0.5     |    0.0     |    0.5     |
|    llegar    |                 ... sr arbeláez llego                  |     arrive.v.01     |    0.0     |    0.0     |    1.0     |
|    haber     |                 hubo personal para ...                 |       be.v.03       |    0.0     |    0.0     |    1.0     |
|    subir     |       ... personal para subir maletas muchas ...       |    increase.v.02    |    0.0     |    0.0     |    1.0     |
|   permitir   |          ... menú no permitir el consumo ...           |       let.v.01      |    0.0     |    0.0     |    1.0     |
|    dejar     |            ... y bebidas dejando de las ...            |       put.v.01      |    0.0     |    0.0     |    1.0     |
|  funcionar   |        ... wifi no funciona correctamente y ...        |    function.v.01    |    0.0     |    0.0     |    1.0     |
|  conseguir   |        ... o imposible conseguir hielo una ...         |     achieve.v.01    |   0.125    |   0.125    |    0.75    |
|   maquinar   |           ... hielo una maquina de hielo ...           |      plot.v.01      |    0.0     |    0.0     |    1.0     |
|      ir      |           ... bar no fue adecuada falta ...            |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   adecuar    |        ... no fue adecuada falta amabilidad ...        |       fit.a.01      |    0.5     |    0.0     |    0.5     |
|    falta     |        ... fue adecuada falta amabilidad y ...         |      miss.v.06      |   0.125    |    0.0     |   0.875    |
|     ser      |              ... el internet es muy lento              |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   mejorar    |                      el wifi ...                       |     better.v.02     |   0.375    |    0.0     |   0.625    |
|    tener     |         ... habitación que tengan una neverita         |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|     baja     |             ... baño no baja por favor ...             |     descend.v.01    |    0.0     |    0.0     |    1.0     |
|   revisar    |                 ... por favor revisar                  |      check.v.01     |    0.5     |    0.0     |    0.5     |
|     ser      |                 recomendable poner ...                 |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    poner     |            recomendable poner una doble ...            |       put.v.01      |    0.0     |    0.0     |    1.0     |
|   mejorar    |          ... ducha y mejorar la ubicación ...          |     better.v.02     |   0.375    |    0.0     |   0.625    |
|   aumentar   |                     el control ...                     |    increase.v.02    |    0.0     |    0.0     |    1.0     |
|   adecuar    |          ... con ropa adecuada a piscinas ...          |       fit.a.01      |    0.5     |    0.0     |    0.5     |
|   mejorar    |                     el ingreso ...                     |     better.v.02     |   0.375    |    0.0     |   0.625    |
|    tener     |          ... por que tuvimos que esperar ...           |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|   esperar    |           ... tuvimos que esperar 1 hora ...           |       ask.v.04      |   0.125    |    0.0     |   0.875    |
|   ingresar   |           ... hora para ingresar , sería ...           |     pull_in.v.03    |   0.125    |    0.0     |   0.875    |
|     ser      |           ... ingresar , sería bueno que ...           |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     dar      |         ... que nos dieran preferencias al ...         |      give.v.10      |    0.0     |    0.0     |    1.0     |
|    haber     |              ... cocina no había papelera              |       be.v.03       |    0.0     |    0.0     |    1.0     |
|    deber     |           ... los desayunos debido a que ...           |       owe.v.01      |    0.0     |    0.0     |    1.0     |
|     ser      |            ... 4 días es desagradable 2 ...            |       be.v.01       |    0.25    |   0.125    |   0.625    |
|  considerar  |                      que las ...                       |    think_of.v.03    |    0.0     |    0.0     |    1.0     |
|    pedir     |            ... se les pida su profesión ...            |   necessitate.v.01  |    0.25    |    0.25    |    0.5     |
|   mejorar    |                    el internet ...                     |     better.v.02     |   0.375    |    0.0     |   0.625    |
+--------------+--------------------------------------------------------+---------------------+------------+------------+------------+
