+--------------+------------------------------------------------------------+---------------------+------------+------------+------------+
|     Verb     |                          context                           |        synset       | Polarity + | Polarity - | Polarity = |
|     sea      |           ... pero quizás sea una diferencia ...           |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    deber     |                       tener más ...                        |       owe.v.01      |    0.0     |    0.0     |    1.0     |
|    tener     |                   tener más variedad ...                   |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|    gustar    |             ... personas no gusta el huevo ...             |     please.v.01     |   0.625    |    0.0     |   0.375    |
|    traer     |             ... huevo y traer los líquidos ...             |      bring.v.01     |    0.0     |    0.0     |    1.0     |
|   acertar    |            por la acertada organización del ...            |       fit.a.01      |    0.5     |    0.0     |    0.5     |
|   atender    |             ... personal que atienden gracias              |      serve.v.10     |    0.0     |    0.0     |    1.0     |
|   mantener   |          ... relaciones y mantienen el hotel ...           |      keep.v.01      |    0.0     |    0.0     |    1.0     |
|  presentar   |           ... muy bien presentado y acogedor ...           |     express.v.01    |    0.0     |    0.0     |    1.0     |
|    hacer     |                ... lo que hace que uno ...                 |      make.v.03      |    0.0     |    0.0     |    1.0     |
|    sentar    |                ... uno se sienta en familia                |       sit.v.01      |    0.0     |    0.0     |    1.0     |
|   bendecir   |                   bendiga al equipo ...                    |      bless.v.01     |    0.0     |    0.0     |    1.0     |
|    hacer     |             ... cada día hacen un esfuerzo ...             |      make.v.03      |    0.0     |    0.0     |    1.0     |
|    estar     |             ... sabor pero estaba muy duro ...             |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   masticar   |            ... difícil de masticar pero en ...             |      chew.v.01      |    0.0     |    0.0     |    1.0     |
|     ser      |             ... lo ideal son los alimentos ...             |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    servir    |               ... momento de servir gracias                |      serve.v.10     |    0.0     |    0.0     |    1.0     |
|     ser      |                ... la atención es a tiempo                 |       be.v.01       |    0.25    |   0.125    |   0.625    |
|  considerar  |                        que por ...                         |    think_of.v.03    |    0.0     |    0.0     |    1.0     |
|    deber     |         ... la estadía deberían tener desayuno ...         |       owe.v.01      |    0.0     |    0.0     |    1.0     |
|    tener     |        ... estadía deberían tener desayuno tipo ...        |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|    estar     |                 desayuno estuvo rico y ...                 |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    estar     |           ... del almuerzo estaba bastante duro            |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     dar      |                       primero la ...                       |      give.v.10      |    0.0     |    0.0     |    1.0     |
|   sugerir    |         ... los menú sugiero incluir opciones ...          |      hint.v.01      |    0.5     |    0.0     |    0.5     |
|   incluir    |       ... menú sugiero incluir opciones ligeras ...        |     include.v.01    |    0.0     |    0.0     |    1.0     |
|   revisar    |                       la calidad ...                       |      check.v.01     |    0.5     |    0.0     |    0.5     |
|    servir    |                  ... la costilla servida                   |      serve.v.10     |    0.0     |    0.0     |    1.0     |
|   cambiar    |                   papeles congelados ...                   |     change.v.01     |    0.0     |    0.0     |    1.0     |
|   congelar   |              papeles congelados por papas ...              |      cool.v.01      |    0.0     |    0.0     |    1.0     |
|     ser      |            ... este lugar es un restaurante ...            |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   demorar    |                   ... bar muy demorados                    |    postpone.v.01    |    0.0     |    0.0     |    1.0     |
|  solicitar   |            ... anterior se solicito un baby ...            |   necessitate.v.01  |    0.25    |    0.25    |    0.5     |
|    asado     |                ... baby beef asado y lo ...                |      cook.v.03      |   0.125    |    0.0     |   0.875    |
|    servir    |            ... y lo sirvieron como cocinado ...            |      serve.v.10     |    0.0     |    0.0     |    1.0     |
|   cocinar    |            ... sirvieron como cocinado y su ...            |      cook.v.02      |    0.0     |    0.0     |    1.0     |
|     era      |             ... sabor no era muy agradable ...             |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     debe     |          ... muy agradable debe mejorarse la ...           |       owe.v.01      |    0.0     |    0.0     |    1.0     |
|    variar    |                     variada en el ...                      |     change.v.01     |    0.0     |    0.0     |    1.0     |
|    saber     |             ... tenia mal saber ya estaba ...              |      know.v.01      |    0.0     |    0.0     |    1.0     |
|    estar     |                 ... saber ya estaba viejo                  |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    gustar    |                     gustaba más el ...                     |     please.v.01     |   0.625    |    0.0     |   0.375    |
|   incluir    |          ... plan todo incluido que ofrecían ...           |     include.v.01    |    0.0     |    0.0     |    1.0     |
|   ofrecer    |          ... incluido que ofrecían anteriormente           |      offer.v.02     |    0.0     |    0.0     |    1.0     |
|     ser      |              mojarra es demasiado pequeña ...              |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     ser      |         ... demasiado pequeña es mejor cobrar ...          |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    cobrar    |              ... es mejor cobrar un poco ...               |      gain.v.08      |    0.0     |    0.0     |    1.0     |
|      ir      |             ... la trucha fue excelente en ...             |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   parecer    |                    parece mejor el ...                     |      look.v.02      |    0.0     |    0.0     |    1.0     |
|   manejar    |          ... se venia manejando los alimentos ...          |     oversee.v.01    |    0.0     |    0.0     |    1.0     |
|    servir    |          ... los alimentos servidos estaban fríos          |      serve.v.10     |    0.0     |    0.0     |    1.0     |
|    estar     |            ... alimentos servidos estaban fríos            |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     ser      |                   importen mantener ...                    |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   importar   |                  importen mantener el ...                  |      heed.v.01      |    0.0     |    0.0     |    1.0     |
|   mantener   |           importen mantener el mejoramiento ...            |      keep.v.01      |    0.0     |    0.0     |    1.0     |
|     caer     |                 ... para no caer en la ...                 |     descend.v.01    |    0.0     |    0.0     |    1.0     |
|   empezar    |              ... desayuno para empezar el día              |    get_down.v.07    |    0.0     |    0.0     |    1.0     |
|     ser      |              ... este hotel es un espacio ...              |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   ofrecer    |          ... espacio que ofrece cordialidad a ...          |      offer.v.02     |    0.0     |    0.0     |    1.0     |
|   recordar   |                ... siempre los recordaremos                |    remember.v.01    |    0.0     |    0.0     |    1.0     |
|     ser      |                atención es excelente y ...                 |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     ser      |                ... en general es muy atento                |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   parecer    |                    parece todo muy ...                     |      look.v.02      |    0.0     |    0.0     |    1.0     |
|   prestar    |                  ... la atención prestada                  |      give.v.10      |    0.0     |    0.0     |    1.0     |
|    hacer     |          ... educación nos hacen sentir como ...           |      make.v.03      |    0.0     |    0.0     |    1.0     |
|    sentir    |              ... nos hacen sentir como en ...              |    perceive.v.01    |   0.375    |    0.0     |   0.625    |
|  relacionar  |                         con la ...                         |    associate.v.01   |    0.0     |    0.0     |    1.0     |
|  practicar   |           ... sobre las practica de higiene ...            |    practice.v.04    |    0.25    |    0.0     |    0.75    |
|   permitir   |                ... y no permitir que el ...                |       let.v.01      |    0.0     |    0.0     |    1.0     |
|   escupir    |             ... el usuario escupa se orine ...             |      spurt.v.01     |    0.0     |    0.0     |    1.0     |
|    orinar    |             ... escupa se orine se afeite ...              |      make.v.49      |    0.0     |    0.0     |    1.0     |
|   afeitar    |               ... orine se afeite en la ...                |      shave.v.01     |    0.0     |    0.0     |    1.0     |
|     ser      |               ... los empleados es excelente               |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   disponer   |          ... el personal dispuesto a atender ...           |     arrange.v.01    |   0.125    |    0.0     |   0.875    |
|   atender    |          ... dispuesto a atender las necesidades           |      serve.v.10     |    0.0     |    0.0     |    1.0     |
| implementar  |                      productos de ...                      | follow_through.v.02 |    0.0     |    0.0     |    1.0     |
|   ampliar    |          ... pastelería y ampliar las cartas ...           |       run.v.03      |    0.0     |    0.0     |    1.0     |
|    haber     |             ... postres me he sentido muy ...              |       be.v.03       |    0.0     |    0.0     |    1.0     |
|   sentido    |               ... me he sentido muy bien ...               |    perceive.v.01    |   0.375    |    0.0     |   0.625    |
|   atender    |             ... muy bien atendida los voy ...              |      serve.v.10     |    0.0     |    0.0     |    1.0     |
|      ir      |           ... atendida los voy a recomendar ...            |     travel.v.01     |    0.0     |    0.0     |    1.0     |
|  recomendar  |              ... voy a recomendar con mis ...              |    recommend.v.01   |    0.0     |   0.125    |   0.875    |
|   conocer    |               ... con mis conocidos gracias                |      known.a.01     |    0.5     |    0.0     |    0.5     |
|    tener     |                   tienen un personal ...                   |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|    querer    |             particular quiero felicitar al ...             |      want.v.02      |   0.125    |   0.125    |    0.75    |
|  felicitar   |           particular quiero felicitar al sr ...            |  congratulate.v.02  |    0.0     |    0.0     |    1.0     |
|   esperar    |           ... vocación y espero para atender ...           |       ask.v.04      |   0.125    |    0.0     |   0.875    |
|   atender    |            ... espero para atender los clientes            |      serve.v.10     |    0.0     |    0.0     |    1.0     |
|    estar     |                  de estar aquí gracia ...                  |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    estar     |           ... ya los estoy recomendando por ...            |       be.v.01       |    0.25    |   0.125    |   0.625    |
|  recomendar  |           ... los estoy recomendando por mis ...           |    recommend.v.01   |    0.0     |   0.125    |   0.875    |
|     ser      |                   son muy diligentes ...                   |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    haber     |           ... tanto que hemos decidido almorzar            |       be.v.03       |    0.0     |    0.0     |    1.0     |
|   decidir    |              ... que hemos decidido almorzar               |     decide.v.02     |    0.0     |    0.0     |    1.0     |
|   almorzar   |                ... hemos decidido almorzar                 |      lunch.v.01     |    0.0     |    0.0     |    1.0     |
|     ser      |              colaboradores son el reflejo ...              |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    educar    |       ... excelente servicio educados y amables ...        |      teach.v.01     |    0.5     |    0.0     |    0.5     |
|    seguir    |     ... muy amables seguiremos visitándolos muchas ...     |      stay.v.01      |    0.0     |    0.0     |    1.0     |
|   prestar    |                  ... la atención prestada                  |      give.v.10      |    0.0     |    0.0     |    1.0     |
|     ser      |             los empleados son muy atentos ...              |       be.v.01       |    0.25    |   0.125    |   0.625    |
|  satisfacer  |                        con todo ...                        |     satisfy.v.01    |    0.5     |    0.0     |    0.5     |
|  funcionar   |                 tv no funciono por lo ...                  |    function.v.01    |    0.0     |    0.0     |    1.0     |
|      ir      |                    vamos felices de ...                    |     travel.v.01     |    0.0     |    0.0     |    1.0     |
|   carecer    |            ... con leche carecida de saber ...             |      miss.v.06      |   0.125    |    0.0     |   0.875    |
|    saber     |              ... carecida de saber a café ...              |      know.v.01      |    0.0     |    0.0     |    1.0     |
|   parecer    |               ... a café parecía de buen ...               |      look.v.02      |    0.0     |    0.0     |    1.0     |
|    sentir    |                   sentimos muy bien ...                    |    perceive.v.01    |   0.375    |    0.0     |   0.625    |
|   atender    |        ... muy bien atendidos especialmente por ...        |      serve.v.10     |    0.0     |    0.0     |    1.0     |
|  colaborar   |            ... gusto nos colaboro con agua ...             |   collaborate.v.01  |    0.0     |    0.0     |    1.0     |
|   apropiar   |            ... con agua apropiada para los ...             |       fit.a.01      |    0.5     |    0.0     |    0.5     |
|      ir      |           ... y nos vamos súper agradecidos ...            |     travel.v.01     |    0.0     |    0.0     |    1.0     |
|  agradecer   |          ... vamos súper agradecidos dios los ...          |   appreciate.v.01   |   0.125    |   0.125    |    0.75    |
|   bendecir   |          ... dios los bendiga especialmente a ...          |      bless.v.01     |    0.0     |    0.0     |    1.0     |
|   atender    |                    ... que nos atendió                     |      serve.v.10     |    0.0     |    0.0     |    1.0     |
|     ser      |        ... y trabajadores es excelente provoca ...         |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   provocar   |              ... es excelente provoca repetir              |      make.v.03      |    0.0     |    0.0     |    1.0     |
|   repetir    |               ... excelente provoca repetir                |     answer.v.01     |    0.0     |    0.25    |    0.75    |
|     ser      |            ... los empleados es buena pero ...             |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     deja     |              ... el hotel deja mucho que ...               |       put.v.01      |    0.0     |    0.0     |    1.0     |
|    desear    |            ... mucho que desear un cliente ...             |     desire.v.01     |    0.25    |    0.0     |    0.75    |
|    poder     |             ... cliente no puede pagar una ...             |    displace.v.03    |    0.0     |    0.0     |    1.0     |
|    pagar     |           ... no puede pagar una habitación ...            |       pay.v.01      |    0.0     |    0.0     |    1.0     |
|  funcionar   |            ... y no funcione los servicios ...             |    function.v.01    |    0.0     |    0.0     |    1.0     |
|   esperar    |            ... servicios y esperar una hora ...            |       ask.v.04      |   0.125    |    0.0     |   0.875    |
|   cambiar    |           ... hora par cambiar de habitación ...           |     change.v.01     |    0.0     |    0.0     |    1.0     |
|  solicitar   |     ... habitación y solicitando una compensación ...      |   necessitate.v.01  |    0.25    |    0.25    |    0.5     |
|  contestar   |            ... digno a contestar al cliente ...            |      react.v.01     |    0.0     |    0.0     |    1.0     |
|    quedar    |          ... lo cual quede muy desilusionado ...           |       own.v.01      |    0.0     |    0.0     |    1.0     |
| desilusionar |        ... quede muy desilusionado con ustedes ...         |   disenchant.v.01   |    0.75    |    0.0     |    0.25    |
|     debe     |            ... el desayuno debe ser buffet ...             |       owe.v.01      |    0.0     |    0.0     |    1.0     |
|     ser      |            ... desayuno debe ser buffet no ...             |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    servir    |               ... buffet no servido en mesa                |      serve.v.10     |    0.0     |    0.0     |    1.0     |
|  felicitar   |                        a todos ...                         |  congratulate.v.02  |    0.0     |    0.0     |    1.0     |
|    haber     |              ... que nos han atendido el ...               |       be.v.03       |    0.0     |    0.0     |    1.0     |
|   atender    |            ... nos han atendido el servicio ...            |      serve.v.10     |    0.0     |    0.0     |    1.0     |
|     ser      |       ... la atención son excelentes incluyendo ...        |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   incluir    |         ... son excelentes incluyendo al jefe ...          |     include.v.01    |    0.0     |    0.0     |    1.0     |
|    gustar    |                   gusta su servicio ...                    |     please.v.01     |   0.625    |    0.0     |   0.375    |
|     ser      |          ... esos aspectos son increíbles en ...           |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    deber     |                     tener cereales ...                     |       owe.v.01      |    0.0     |    0.0     |    1.0     |
|    tener     |                   tener cereales al ...                    |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|    falta     |          ... mala cocina falta presencia del ...           |      miss.v.06      |   0.125    |    0.0     |   0.875    |
|    dejar     |              ... favor que dejen todo en ...               |       put.v.01      |    0.0     |    0.0     |    1.0     |
|  considerar  |                       tener más ...                        |    think_of.v.03    |    0.0     |    0.0     |    1.0     |
|    tener     |                   tener más opciones ...                   |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|    gustar    |                gustaría que ofrecieran ...                 |     please.v.01     |   0.625    |    0.0     |   0.375    |
|   ofrecer    |            gustaría que ofrecieran un menú ...             |      offer.v.02     |    0.0     |    0.0     |    1.0     |
|     ser      |          ... del desayuno es demasiado corto ...           |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    deber     |        ... demasiado corto deberían tener otras ...        |       owe.v.01      |    0.0     |    0.0     |    1.0     |
|    tener     |        ... corto deberían tener otras opciones ...         |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|   ofrecer    |              desayuno ofrecido dentro de ...               |      offer.v.02     |    0.0     |    0.0     |    1.0     |
|    deber     |           ... de hospedaje deberían ser más ...            |       owe.v.01      |    0.0     |    0.0     |    1.0     |
|     ser      |         ... hospedaje deberían ser más variado ...         |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    variar    |             ... ser más variado tipo bufet ...             |     change.v.01     |    0.0     |    0.0     |    1.0     |
|   privado    |           ... duchas unas privadas para las ...            |     private.a.01    |    0.0     |   0.125    |   0.875    |
|    tener     |              ... que no tienen este servicio               |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|    tener     |           bueno tener opciones vegetarianas ...            |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|    poner     |                      más cuidado ...                       |       put.v.01      |    0.0     |    0.0     |    1.0     |
|   cuidado    |                  más cuidado con los ...                   |      treat.v.03     |    0.0     |   0.125    |   0.875    |
|     ser      |             ... carnes que sean frescas y ...              |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    hacer     |         ... frescas y hacer vegetales hervido ...          |      make.v.03      |    0.0     |    0.0     |    1.0     |
|    hervir    |      ... hacer vegetales hervido para diabéticos ...       |      boil.v.02      |    0.0     |    0.0     |    1.0     |
|  agradecer   |                   agradecidas con su ...                   |   appreciate.v.01   |   0.125    |   0.125    |    0.75    |
|   ofrecer    |               la carta ofrece solomito o ...               |      offer.v.02     |    0.0     |    0.0     |    1.0     |
|     ser      |                ... la carne es pura no ...                 |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      ir      |            ... el plato fue remplazado por ...             |       be.v.01       |    0.25    |   0.125    |   0.625    |
|  remplazar   |           ... plato fue remplazado por pollo ...           |     replace.v.01    |    0.0     |    0.5     |    0.5     |
|    estar     |           ... el pollo estaba aun congelado ...            |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   congelar   |           ... estaba aun congelado cuando se ...           |      cool.v.01      |    0.0     |    0.0     |    1.0     |
|    servir    |               ... cuando se sirvió y con ...               |      serve.v.10     |    0.0     |    0.0     |    1.0     |
|    haber     |          ... los colaboradores han tenido una ...          |       be.v.03       |    0.0     |    0.0     |    1.0     |
|    tener     |       ... colaboradores han tenido una excelente ...       |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|     dar      |                      más opciones ...                      |      give.v.10      |    0.0     |    0.0     |    1.0     |
|   atender    |            ... que nos atendió es perfecto ...             |      serve.v.10     |    0.0     |    0.0     |    1.0     |
|     ser      |             ... nos atendió es perfecto es ...             |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     ser      |              ... es perfecto es el mejor ...               |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    estar     |                huevos estaban salados y ...                |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    salar     |              huevos estaban salados y el ...               |      salt.v.04      |    0.0     |    0.0     |    1.0     |
|    faltar    |       ... chocolate tibio faltaban servilletas y ...       |      miss.v.06      |   0.125    |    0.0     |   0.875    |
|  comprender  |         ... servilletas y comprendemos que la ...          |    perceive.v.01    |   0.375    |    0.0     |   0.625    |
|     ser      |        ... la responsabilidad es nuestra porque ...        |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     ser      |             ... los asistentes son muy amables             |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   colocar    |           conveniente colocar calefacción en ...           |       put.v.01      |    0.0     |    0.0     |    1.0     |
|      ir      |             ... el personal fue muy amable ...             |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     caer     |               ... la ducha cae la ducha ...                |     descend.v.01    |    0.0     |    0.0     |    1.0     |
|    tener     |                ... fuerte no tienen control                |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|    poder     |                   considerando menú ...                    |    displace.v.03    |    0.0     |    0.0     |    1.0     |
| considerando |                 considerando menú infantil                 |    think_of.v.03    |    0.0     |    0.0     |    1.0     |
|   sugerir    |           servicio sugerimos mayor opciones ...            |      hint.v.01      |    0.5     |    0.0     |    0.5     |
|    gustar    |                 gustaría encontrar más ...                 |     please.v.01     |   0.625    |    0.0     |   0.375    |
|  encontrar   |            gustaría encontrar más variedad ...             |     detect.v.01     |    0.0     |    0.0     |    1.0     |
|     ser      |                    único es que hay ...                    |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    haber     |              ... es que hay poca variedad ...              |       be.v.03       |    0.0     |    0.0     |    1.0     |
|     ser      |             ... el menú siendo muy similar ...             |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    venir     |                   se viene en grupo ...                    |     arrive.v.01     |    0.0     |    0.0     |    1.0     |
|     debe     |              ... la comida debe llegar al ...              |       owe.v.01      |    0.0     |    0.0     |    1.0     |
|    llegar    |            ... comida debe llegar al mismo ...             |     arrive.v.01     |    0.0     |    0.0     |    1.0     |
|    llegar    |        ... cuatros habitaciones llegamos una a ...         |     arrive.v.01     |    0.0     |    0.0     |    1.0     |
|    haber     |                  hubiese gustado que ...                   |       be.v.03       |    0.0     |    0.0     |    1.0     |
|    gustar    |                 hubiese gustado que me ...                 |     please.v.01     |   0.625    |    0.0     |   0.375    |
|    traer     |             ... que me trajeran la comida ...              |      bring.v.01     |    0.0     |    0.0     |    1.0     |
|     ser      |                     importante que ...                     |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   realizar   |         importante que realicen recorrido por ...          |      make.v.03      |    0.0     |    0.0     |    1.0     |
|   brindar    |        ... además que brinden información sobre ...        |      offer.v.02     |    0.0     |    0.0     |    1.0     |
|   realizar   |           ... actividades por realizar en el ...           |      make.v.03      |    0.0     |    0.0     |    1.0     |
|    haber     |            ... realmente que he sentido es ...             |       be.v.03       |    0.0     |    0.0     |    1.0     |
|   sentido    |                ... que he sentido es la ...                |    perceive.v.01    |   0.375    |    0.0     |   0.625    |
|     ser      |            ... he sentido es la elaboración ...            |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    haber     |            ... los alimentos he sentido la ...             |       be.v.03       |    0.0     |    0.0     |    1.0     |
|   sentido    |         ... alimentos he sentido la diferencia ...         |    perceive.v.01    |   0.375    |    0.0     |   0.625    |
|   cambiar    |             ... se sí cambian de cocinero ...              |     change.v.01     |    0.0     |    0.0     |    1.0     |
|   sugerir    |            ... de cocinero sugiero más variedad            |      hint.v.01      |    0.5     |    0.0     |    0.5     |
|     ser      |             ... la sobremesa son muy distintos             |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    servir    |             ... señoritas que sirven en la ...             |      serve.v.10     |    0.0     |    0.0     |    1.0     |
|     ser      |             ... la mesa son muy cordiales ...              |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     ser      |                  servicio es lento en ...                  |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     debe     |             ... , chocolate debe de llegar ...             |       owe.v.01      |    0.0     |    0.0     |    1.0     |
|    llegar    |                ... debe de llegar a la ...                 |     arrive.v.01     |    0.0     |    0.0     |    1.0     |
|     ser      |                    es muy agradable ...                    |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   mejorar    |                     la temperatura ...                     |     better.v.02     |   0.375    |    0.0     |   0.625    |
|   ofrecer    |                      más variedad ...                      |      offer.v.02     |    0.0     |    0.0     |    1.0     |
|    sentir    |            ... atención nos sentimos muy a ...             |    perceive.v.01    |   0.375    |    0.0     |   0.625    |
|    querer    |               ... todos muy queridos gracias               |      want.v.02      |   0.125    |   0.125    |    0.75    |
|    sentir    |           ... servicio nos sentimos muy bien ...           |    perceive.v.01    |   0.375    |    0.0     |   0.625    |
|   atender    |                   ... muy bien atendidos                   |      serve.v.10     |    0.0     |    0.0     |    1.0     |
|    salar     |                  salados patacones fríos                   |      salt.v.04      |    0.0     |    0.0     |    1.0     |
|   repetir    |                            café                            |     answer.v.01     |    0.0     |    0.25    |    0.75    |
|   ofertar    |                 menú ofertado se debe ...                  |      offer.v.02     |    0.0     |    0.0     |    1.0     |
|     debe     |             ... ofertado se debe ajustar a ...             |       owe.v.01      |    0.0     |    0.0     |    1.0     |
|   ajustar    |                ... se debe ajustar a lo ...                |      befit.v.01     |   0.375    |    0.0     |   0.625    |
|    decir     |                  ... lo que dice la carta                  |      talk.v.02      |    0.0     |    0.0     |    1.0     |
|   ampliar    |                      la variedad ...                       |       run.v.03      |    0.0     |    0.0     |    1.0     |
|    tener     |             ... los desayunos tener por lo ...             |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|    pedir     |             ... que se pidió los frijoles ...              |   necessitate.v.01  |    0.25    |    0.25    |    0.5     |
|     ser      |          ... los frijoles son recalentados y ...           |       be.v.01       |    0.25    |   0.125    |   0.625    |
|  recalentar  |         ... frijoles son recalentados y viejos ...         |    overheat.v.02    |    0.0     |   0.125    |   0.875    |
|    estar     |                 ... la comida estaba mala                  |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   empanada   |     ... baja calidad empanada demasiada aceitosas ...      |      bread.v.01     |    0.0     |    0.0     |    1.0     |
| proporcionar |            ... seria bueno proporcionar tisana             |     supply.v.01     |    0.0     |    0.0     |    1.0     |
|   incluir    |               favor incluir pan integral ...               |     include.v.01    |    0.0     |    0.0     |    1.0     |
| descafeinar  |        ... favor café descafeinado y chocolate ...         |  decaffeinate.v.01  |    0.0     |    0.0     |    1.0     |
|    volver    |                        a vender ...                        |      make.v.02      |    0.0     |    0.0     |    1.0     |
|    vender    |                   a vender copas de ...                    |      sell.v.01      |    0.0     |    0.0     |    1.0     |
|     ser      |           ... ya que es difícil encontrarlo ...            |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     ser      |        ... difícil encontrarlo es muy agradable ...        |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    estar     |             ... muy agradable estar en un ...              |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    hacer     |               ... donde te hacen sentir bien               |      make.v.03      |    0.0     |    0.0     |    1.0     |
|    sentir    |                  ... te hacen sentir bien                  |    perceive.v.01    |   0.375    |    0.0     |   0.625    |
|      ir      |                 ... la atención fue optima                 |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      ir      |               estadía fue muy agradable ...                |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     ser      |             ... y sazón son cualidades de ...              |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     ser      |       ... preferencia regionales somos de canadá ...       |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    crear     |              ... canadá y creemos que el ...               |      find.v.05      |   0.125    |    0.0     |   0.875    |
|   merecer    |                ... y sazón merecen un 5 ...                |     deserve.v.01    |    0.75    |   0.125    |   0.125    |
|     ser      |              ... en ingles es muy importante               |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   ampliar    |                       el portal ...                        |       run.v.03      |    0.0     |    0.0     |    1.0     |
|      ir      |          los colaboradores fueron muy amables ...          |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   atender    |           ... personas que atienden dios los ...           |      serve.v.10     |    0.0     |    0.0     |    1.0     |
|   bendecir   |          ... dios los bendiga les recompense ...           |      bless.v.01     |    0.0     |    0.0     |    1.0     |
| recompensar  |           ... bendiga les recompense y ayude ...           |   compensate.v.02   |    0.0     |    0.0     |    1.0     |
|    ayudar    |             ... recompense y ayude en este ...             |      help.v.01      |    0.0     |    0.0     |    1.0     |
|   prestar    |             ... servicio que prestan a la ...              |      give.v.10      |    0.0     |    0.0     |    1.0     |
|    seguir    |                     manteniendo la ...                     |      stay.v.01      |    0.0     |    0.0     |    1.0     |
|   mantener   |               manteniendo la cordialidad ...               |      keep.v.01      |    0.0     |    0.0     |    1.0     |
|    tener     |                       muy bueno ...                        |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|    estar     |            ... los huevos estaban altos en ...             |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   procurar   |                   por procurar a los ...                   |     search.v.01     |    0.0     |    0.0     |    1.0     |
|     ser      |           ... lugar maravilloso es muy grata ...           |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   mejorar    |         ... muy grata mejoraría los desayunos ...          |     better.v.02     |   0.375    |    0.0     |   0.625    |
|    faltar    |       ... los desayunos faltan cereales yogures ...        |      miss.v.06      |   0.125    |    0.0     |   0.875    |
|     ser      |              ... el personal es muy agradable              |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     ser      |               atención es súper siempre ...                |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   atender    |           ... personal nos atienden con una ...            |      serve.v.10     |    0.0     |    0.0     |    1.0     |
|     ser      |             ... para atendernos es inigualable             |       be.v.01       |    0.25    |   0.125    |   0.625    |
